timestamp,interest_name,rtt_ms,data_size,success,error_type,measured_mtu
1747656806611,/test/mtu/457286f6e478/size=500,3,0,0,,0
1747656806638,/test/mtu/457286f6e478/size=1000,4,0,0,,0
1747656806663,/test/mtu/457286f6e478/size=5000,3,0,0,,0
1747656806692,/test/mtu/457286f6e478/size=10000,5,0,0,,0
1747656806726,/test/mtu/457286f6e478/size=100,3,0,0,,0
1747656806752,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656806778,/test/mtu/457286f6e478/size=1000,4,0,0,,0
1747656806805,/test/mtu/457286f6e478/size=5000,4,0,0,,0
1747656806835,/test/mtu/457286f6e478/size=10000,5,0,0,,0
1747656806866,/test/mtu/457286f6e478/size=100,5,0,0,,0
1747656806897,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656806927,/test/mtu/457286f6e478/size=1000,4,0,0,,0
1747656806955,/test/mtu/457286f6e478/size=5000,4,0,0,,0
1747656806982,/test/mtu/457286f6e478/size=10000,4,0,0,,0
1747656807010,/test/mtu/457286f6e478/size=100,4,0,0,,0
1747656807038,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656807070,/test/mtu/457286f6e478/size=1000,8,0,0,,0
1747656807116,/test/mtu/457286f6e478/size=5000,6,0,0,,0
1747656807171,/test/mtu/457286f6e478/size=10000,7,0,0,,0
1747656807216,/test/mtu/457286f6e478/size=100,9,0,0,,0
1747656807256,/test/mtu/457286f6e478/size=500,5,0,0,,0
1747656807301,/test/mtu/457286f6e478/size=1000,5,0,0,,0
1747656807335,/test/mtu/457286f6e478/size=5000,6,0,0,,0
1747656807379,/test/mtu/457286f6e478/size=10000,5,0,0,,0
1747656807410,/test/mtu/457286f6e478/size=100,5,0,0,,0
1747656807441,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656807475,/test/mtu/457286f6e478/size=1000,5,0,0,,0
1747656807510,/test/mtu/457286f6e478/size=5000,5,0,0,,0
1747656807542,/test/mtu/457286f6e478/size=10000,4,0,0,,0
1747656807574,/test/mtu/457286f6e478/size=100,4,0,0,,0
1747656807604,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656807634,/test/mtu/457286f6e478/size=1000,4,0,0,,0
1747656807665,/test/mtu/457286f6e478/size=5000,5,0,0,,0
1747656807695,/test/mtu/457286f6e478/size=10000,4,0,0,,0
1747656807725,/test/mtu/457286f6e478/size=100,5,0,0,,0
1747656807754,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656807786,/test/mtu/457286f6e478/size=1000,5,0,0,,0
1747656807816,/test/mtu/457286f6e478/size=5000,4,0,0,,0
1747656807846,/test/mtu/457286f6e478/size=10000,5,0,0,,0
1747656807880,/test/mtu/457286f6e478/size=100,4,0,0,,0
1747656807910,/test/mtu/457286f6e478/size=500,4,0,0,,0
1747656807940,/test/mtu/457286f6e478/size=1000,4,0,0,,0
1747656807969,/test/mtu/457286f6e478/size=5000,5,0,0,,0
1747656808000,/test/mtu/457286f6e478/size=10000,6,0,0,,0
