timestamp,interest_name,rtt_ms,data_size,success,error_type,measured_mtu
1747659067063,/test/mtu/de86240b6833/size=500,4,0,0,,0
1747659067089,/test/mtu/de86240b6833/size=1000,4,0,0,,0
1747659067113,/test/mtu/de86240b6833/size=5000,4,0,0,,0
1747659067142,/test/mtu/de86240b6833/size=10000,4,0,0,,0
1747659067170,/test/mtu/de86240b6833/size=100,5,0,0,,0
1747659067199,/test/mtu/de86240b6833/size=500,5,0,0,,0
1747659067228,/test/mtu/de86240b6833/size=1000,5,0,0,,0
1747659067255,/test/mtu/de86240b6833/size=5000,4,0,0,,0
1747659067286,/test/mtu/de86240b6833/size=10000,5,0,0,,0
1747659067320,/test/mtu/de86240b6833/size=100,4,0,0,,0
1747659067352,/test/mtu/de86240b6833/size=500,5,0,0,,0
1747659067384,/test/mtu/de86240b6833/size=1000,5,0,0,,0
1747659067417,/test/mtu/de86240b6833/size=5000,6,0,0,,0
1747659067458,/test/mtu/de86240b6833/size=10000,4,0,0,,0
1747659067501,/test/mtu/de86240b6833/size=100,6,0,0,,0
1747659067538,/test/mtu/de86240b6833/size=500,5,0,0,,0
1747659067576,/test/mtu/de86240b6833/size=1000,4,0,0,,0
1747659067612,/test/mtu/de86240b6833/size=5000,5,0,0,,0
1747659067646,/test/mtu/de86240b6833/size=10000,5,0,0,,0
1747659067685,/test/mtu/de86240b6833/size=100,5,0,0,,0
1747659067722,/test/mtu/de86240b6833/size=500,4,0,0,,0
1747659067760,/test/mtu/de86240b6833/size=1000,5,0,0,,0
1747659067798,/test/mtu/de86240b6833/size=5000,7,0,0,,0
1747659067838,/test/mtu/de86240b6833/size=10000,5,0,0,,0
1747659067871,/test/mtu/de86240b6833/size=100,7,0,0,,0
1747659067909,/test/mtu/de86240b6833/size=500,11,0,0,,0
1747659067954,/test/mtu/de86240b6833/size=1000,5,0,0,,0
1747659067989,/test/mtu/de86240b6833/size=5000,5,0,0,,0
1747659068027,/test/mtu/de86240b6833/size=10000,4,0,0,,0
1747659068059,/test/mtu/de86240b6833/size=100,5,0,0,,0
1747659068097,/test/mtu/de86240b6833/size=500,4,0,0,,0
1747659068132,/test/mtu/de86240b6833/size=1000,6,0,0,,0
1747659068171,/test/mtu/de86240b6833/size=5000,6,0,0,,0
1747659068207,/test/mtu/de86240b6833/size=10000,5,0,0,,0
1747659068243,/test/mtu/de86240b6833/size=100,5,0,0,,0
1747659068282,/test/mtu/de86240b6833/size=500,5,0,0,,0
1747659068318,/test/mtu/de86240b6833/size=1000,5,0,0,,0
