timestamp,interest_name,rtt_ms,data_size,success,error_type,measured_mtu
1747659067263,/test/flood/bdf09c2fc6d5/1,4,0,0,,0
1747659067295,/test/flood/bdf09c2fc6d5/2,7,0,0,,0
1747659067327,/test/flood/bdf09c2fc6d5/3,4,0,0,,0
1747659067360,/test/flood/bdf09c2fc6d5/4,5,0,0,,0
1747659067391,/test/flood/bdf09c2fc6d5/5,6,0,0,,0
1747659067426,/test/flood/bdf09c2fc6d5/6,5,0,0,,0
1747659067465,/test/flood/bdf09c2fc6d5/7,5,0,0,,0
1747659067497,/test/flood/bdf09c2fc6d5/8,7,0,0,,0
1747659067532,/test/flood/bdf09c2fc6d5/9,5,0,0,,0
1747659067565,/test/flood/bdf09c2fc6d5/10,6,0,0,,0
1747659067598,/test/flood/bdf09c2fc6d5/11,5,0,0,,0
1747659067628,/test/flood/bdf09c2fc6d5/12,5,0,0,,0
1747659067662,/test/flood/bdf09c2fc6d5/13,5,0,0,,0
1747659067698,/test/flood/bdf09c2fc6d5/14,6,0,0,,0
1747659067728,/test/flood/bdf09c2fc6d5/15,4,0,0,,0
1747659067757,/test/flood/bdf09c2fc6d5/16,7,0,0,,0
1747659067791,/test/flood/bdf09c2fc6d5/17,5,0,0,,0
1747659067825,/test/flood/bdf09c2fc6d5/18,5,0,0,,0
1747659067860,/test/flood/bdf09c2fc6d5/19,5,0,0,,0
1747659067891,/test/flood/bdf09c2fc6d5/20,5,0,0,,0
1747659067921,/test/flood/bdf09c2fc6d5/21,4,0,0,,0
1747659067955,/test/flood/bdf09c2fc6d5/22,5,0,0,,0
1747659067994,/test/flood/bdf09c2fc6d5/23,5,0,0,,0
1747659068030,/test/flood/bdf09c2fc6d5/24,4,0,0,,0
1747659068065,/test/flood/bdf09c2fc6d5/25,4,0,0,,0
1747659068095,/test/flood/bdf09c2fc6d5/26,5,0,0,,0
1747659068129,/test/flood/bdf09c2fc6d5/27,7,0,0,,0
1747659068165,/test/flood/bdf09c2fc6d5/28,5,0,0,,0
1747659068202,/test/flood/bdf09c2fc6d5/29,5,0,0,,0
1747659068236,/test/flood/bdf09c2fc6d5/30,6,0,0,,0
1747659068273,/test/flood/bdf09c2fc6d5/31,5,0,0,,0
1747659068308,/test/flood/bdf09c2fc6d5/32,7,0,0,,0
1747659068346,/test/flood/bdf09c2fc6d5/33,5,0,0,,0
1747659068382,/test/flood/bdf09c2fc6d5/34,5,0,0,,0
1747659068416,/test/flood/bdf09c2fc6d5/35,5,0,0,,0
1747659068452,/test/flood/bdf09c2fc6d5/36,4,0,0,,0
1747659068482,/test/flood/bdf09c2fc6d5/37,5,0,0,,0
1747659068515,/test/flood/bdf09c2fc6d5/38,7,0,0,,0
1747659068551,/test/flood/bdf09c2fc6d5/39,6,0,0,,0
1747659068585,/test/flood/bdf09c2fc6d5/40,6,0,0,,0
1747659068622,/test/flood/bdf09c2fc6d5/41,5,0,0,,0
1747659068658,/test/flood/bdf09c2fc6d5/42,6,0,0,,0
1747659068691,/test/flood/bdf09c2fc6d5/43,7,0,0,,0
1747659068742,/test/flood/bdf09c2fc6d5/44,6,0,0,,0
1747659068787,/test/flood/bdf09c2fc6d5/45,7,0,0,,0
1747659068832,/test/flood/bdf09c2fc6d5/46,7,0,0,,0
1747659068871,/test/flood/bdf09c2fc6d5/47,4,0,0,,0
1747659068906,/test/flood/bdf09c2fc6d5/48,6,0,0,,0
1747659068953,/test/flood/bdf09c2fc6d5/49,9,0,0,,0
1747659068992,/test/flood/bdf09c2fc6d5/50,8,0,0,,0
1747659069042,/test/flood/bdf09c2fc6d5/51,6,0,0,,0
1747659069088,/test/flood/bdf09c2fc6d5/52,7,0,0,,0
1747659069128,/test/flood/bdf09c2fc6d5/53,5,0,0,,0
1747659069167,/test/flood/bdf09c2fc6d5/54,7,0,0,,0
1747659069205,/test/flood/bdf09c2fc6d5/55,12,0,0,,0
1747659069294,/test/flood/bdf09c2fc6d5/56,8,0,0,,0
