timestamp,interest_name,rtt_ms,data_size,success,error_type,measured_mtu
1747656806555,/test/flood/4af83eb30054/1,3,0,0,,0
1747656806576,/test/flood/4af83eb30054/2,3,0,0,,0
1747656806597,/test/flood/4af83eb30054/3,3,0,0,,0
1747656806618,/test/flood/4af83eb30054/4,4,0,0,,0
1747656806640,/test/flood/4af83eb30054/5,4,0,0,,0
1747656806664,/test/flood/4af83eb30054/6,3,0,0,,0
1747656806688,/test/flood/4af83eb30054/7,8,0,0,,0
1747656806723,/test/flood/4af83eb30054/8,3,0,0,,0
1747656806746,/test/flood/4af83eb30054/9,4,0,0,,0
1747656806769,/test/flood/4af83eb30054/10,3,0,0,,0
1747656806790,/test/flood/4af83eb30054/11,4,0,0,,0
1747656806817,/test/flood/4af83eb30054/12,4,0,0,,0
1747656806843,/test/flood/4af83eb30054/13,4,0,0,,0
1747656806870,/test/flood/4af83eb30054/14,4,0,0,,0
1747656806899,/test/flood/4af83eb30054/15,5,0,0,,0
1747656806925,/test/flood/4af83eb30054/16,6,0,0,,0
1747656806954,/test/flood/4af83eb30054/17,5,0,0,,0
1747656806979,/test/flood/4af83eb30054/18,4,0,0,,0
1747656807003,/test/flood/4af83eb30054/19,4,0,0,,0
1747656807028,/test/flood/4af83eb30054/20,5,0,0,,0
1747656807063,/test/flood/4af83eb30054/21,5,0,0,,0
1747656807094,/test/flood/4af83eb30054/22,5,0,0,,0
1747656807132,/test/flood/4af83eb30054/23,7,0,0,,0
1747656807172,/test/flood/4af83eb30054/24,7,0,0,,0
1747656807210,/test/flood/4af83eb30054/25,7,0,0,,0
1747656807252,/test/flood/4af83eb30054/26,8,0,0,,0
1747656807297,/test/flood/4af83eb30054/27,6,0,0,,0
1747656807340,/test/flood/4af83eb30054/28,8,0,0,,0
1747656807385,/test/flood/4af83eb30054/29,5,0,0,,0
1747656807415,/test/flood/4af83eb30054/30,4,0,0,,0
1747656807443,/test/flood/4af83eb30054/31,4,0,0,,0
1747656807471,/test/flood/4af83eb30054/32,5,0,0,,0
