timestamp,interest_name,rtt_ms,data_size,success,error_type,measured_mtu
1747656423474,/test/flood/71aeeddf6699/1,5,0,0,,0
1747656423517,/test/flood/71aeeddf6699/2,4,0,0,,0
1747656423543,/test/flood/71aeeddf6699/3,5,0,0,,0
1747656423573,/test/flood/71aeeddf6699/4,4,0,0,,0
1747656423598,/test/flood/71aeeddf6699/5,4,0,0,,0
1747656423619,/test/flood/71aeeddf6699/6,4,0,0,,0
1747656423645,/test/flood/71aeeddf6699/7,5,0,0,,0
1747656423671,/test/flood/71aeeddf6699/8,5,0,0,,0
1747656423700,/test/flood/71aeeddf6699/9,4,0,0,,0
1747656423725,/test/flood/71aeeddf6699/10,4,0,0,,0
1747656423751,/test/flood/71aeeddf6699/11,4,0,0,,0
1747656423775,/test/flood/71aeeddf6699/12,4,0,0,,0
1747656423800,/test/flood/71aeeddf6699/13,4,0,0,,0
1747656423825,/test/flood/71aeeddf6699/14,4,0,0,,0
1747656423849,/test/flood/71aeeddf6699/15,4,0,0,,0
1747656423872,/test/flood/71aeeddf6699/16,4,0,0,,0
1747656423896,/test/flood/71aeeddf6699/17,4,0,0,,0
1747656423920,/test/flood/71aeeddf6699/18,4,0,0,,0
1747656423943,/test/flood/71aeeddf6699/19,5,0,0,,0
1747656423967,/test/flood/71aeeddf6699/20,5,0,0,,0
1747656423993,/test/flood/71aeeddf6699/21,5,0,0,,0
1747656424017,/test/flood/71aeeddf6699/22,5,0,0,,0
1747656424049,/test/flood/71aeeddf6699/23,5,0,0,,0
1747656424078,/test/flood/71aeeddf6699/24,6,0,0,,0
1747656424108,/test/flood/71aeeddf6699/25,6,0,0,,0
1747656424140,/test/flood/71aeeddf6699/26,4,0,0,,0
1747656424167,/test/flood/71aeeddf6699/27,5,0,0,,0
1747656424195,/test/flood/71aeeddf6699/28,5,0,0,,0
1747656424222,/test/flood/71aeeddf6699/29,4,0,0,,0
1747656424249,/test/flood/71aeeddf6699/30,7,0,0,,0
1747656424279,/test/flood/71aeeddf6699/31,4,0,0,,0
1747656424308,/test/flood/71aeeddf6699/32,6,0,0,,0
1747656424337,/test/flood/71aeeddf6699/33,4,0,0,,0
1747656424361,/test/flood/71aeeddf6699/34,5,0,0,,0
