timestamp,interest_name,rtt_ms,data_size,success,error_type,measured_mtu
1747656423402,/test/mtu/58d166a78865/size=500,12,0,0,,0
1747656423486,/test/mtu/58d166a78865/size=1000,7,0,0,,0
1747656423522,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656423556,/test/mtu/58d166a78865/size=10000,7,0,0,,0
1747656423587,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656423614,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656423642,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656423675,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656423708,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656423735,/test/mtu/58d166a78865/size=100,7,0,0,,0
1747656423768,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656423796,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656423825,/test/mtu/58d166a78865/size=5000,3,0,0,,0
1747656423853,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656423882,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656423910,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656423939,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656423971,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656424001,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656424029,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656424062,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656424097,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656424131,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656424164,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656424201,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656424231,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656424261,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656424294,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656424332,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656424362,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656424393,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656424427,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656424467,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656424517,/test/mtu/58d166a78865/size=10000,12,0,0,,0
1747656424565,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656424612,/test/mtu/58d166a78865/size=500,7,0,0,,0
1747656424655,/test/mtu/58d166a78865/size=1000,8,0,0,,0
1747656424703,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656424738,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656424777,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656424816,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656424850,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656424897,/test/mtu/58d166a78865/size=5000,7,0,0,,0
1747656424966,/test/mtu/58d166a78865/size=10000,10,0,0,,0
1747656425028,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656425096,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656425130,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656425165,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656425200,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656425233,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656425264,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656425295,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656425324,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656425353,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656425388,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656425432,/test/mtu/58d166a78865/size=500,7,0,0,,0
1747656425474,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656425512,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656425543,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656425575,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656425608,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656425644,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656425678,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656425714,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656425747,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656425781,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656425814,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656425850,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656425885,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656425919,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656425951,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656425981,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656426013,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656426044,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656426075,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656426109,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656426142,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656426178,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656426210,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656426241,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656426271,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656426303,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656426332,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656426362,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656426391,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656426420,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656426451,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656426482,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656426514,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656426544,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656426574,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656426601,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656426630,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656426657,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656426688,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656426718,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656426746,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656426776,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656426806,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656426837,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656426870,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656426901,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656426930,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656426963,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656426997,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656427028,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656427056,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656427086,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656427119,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656427149,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656427178,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656427207,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656427239,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656427270,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656427300,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656427332,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656427364,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656427394,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656427424,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656427455,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656427484,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656427512,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656427541,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656427569,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656427598,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656427631,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656427661,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656427700,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656427755,/test/mtu/58d166a78865/size=10000,12,0,0,,0
1747656427822,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656427864,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656427899,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656427934,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656427967,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656427999,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656428034,/test/mtu/58d166a78865/size=500,8,0,0,,0
1747656428078,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656428118,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656428162,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656428199,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656428241,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656428279,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656428312,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656428343,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656428370,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656428407,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656428444,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656428485,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656428527,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656428568,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656428608,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656428655,/test/mtu/58d166a78865/size=1000,9,0,0,,0
1747656428704,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656428742,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656428772,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656428803,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656428834,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656428864,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656428897,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656428937,/test/mtu/58d166a78865/size=100,9,0,0,,0
1747656428986,/test/mtu/58d166a78865/size=500,7,0,0,,0
1747656429035,/test/mtu/58d166a78865/size=1000,8,0,0,,0
1747656429088,/test/mtu/58d166a78865/size=5000,11,0,0,,0
1747656429150,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656429200,/test/mtu/58d166a78865/size=100,6,0,0,,0
1747656429241,/test/mtu/58d166a78865/size=500,10,0,0,,0
1747656429285,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656429316,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656429349,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656429379,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656429411,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656429443,/test/mtu/58d166a78865/size=1000,8,0,0,,0
1747656429490,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656429521,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656429552,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656429581,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656429619,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656429654,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656429685,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656429714,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656429748,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656429781,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656429812,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656429844,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656429876,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656429909,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656429943,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656429975,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656430005,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656430034,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656430064,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656430092,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656430121,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656430150,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656430179,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656430209,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656430238,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656430270,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656430304,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656430335,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656430366,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656430395,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656430424,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656430456,/test/mtu/58d166a78865/size=10000,7,0,0,,0
1747656430493,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656430523,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656430553,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656430581,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656430612,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656430642,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656430670,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656430700,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656430728,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656430759,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656430790,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656430820,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656430848,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656430876,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656430907,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656430936,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656430970,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656431001,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656431031,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656431063,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656431098,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656431129,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656431164,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656431197,/test/mtu/58d166a78865/size=5000,7,0,0,,0
1747656431265,/test/mtu/58d166a78865/size=10000,11,0,0,,0
1747656431346,/test/mtu/58d166a78865/size=100,8,0,0,,0
1747656431395,/test/mtu/58d166a78865/size=500,9,0,0,,0
1747656431457,/test/mtu/58d166a78865/size=1000,7,0,0,,0
1747656431503,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656431538,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656431574,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656431607,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656431641,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656431670,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656431703,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656431734,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656431765,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656431795,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656431824,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656431852,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656431880,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656431909,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656431938,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656431968,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656431997,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656432029,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656432060,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656432091,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656432123,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656432155,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656432185,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656432214,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656432248,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656432279,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656432308,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656432338,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656432368,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656432398,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656432431,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656432463,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656432494,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656432526,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656432557,/test/mtu/58d166a78865/size=1000,11,0,0,,0
1747656432618,/test/mtu/58d166a78865/size=5000,14,0,0,,0
1747656432670,/test/mtu/58d166a78865/size=10000,6,0,0,,0
1747656432702,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656432733,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656432763,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656432795,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656432825,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656432859,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656432890,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656432920,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656432948,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656432979,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656433008,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433035,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656433071,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656433102,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656433132,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656433162,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433191,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656433221,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656433251,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656433279,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656433308,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433337,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656433368,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656433400,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656433430,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656433462,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433494,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656433523,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656433555,/test/mtu/58d166a78865/size=5000,6,0,0,,0
1747656433590,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656433624,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433655,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656433685,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656433714,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656433744,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656433775,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433803,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656433832,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656433862,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656433891,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656433922,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656433950,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656433978,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656434009,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656434042,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656434079,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656434109,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656434138,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656434168,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656434199,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656434229,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656434259,/test/mtu/58d166a78865/size=500,10,0,0,,0
1747656434297,/test/mtu/58d166a78865/size=1000,6,0,0,,0
1747656434327,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656434359,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656434389,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656434420,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656434449,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656434480,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656434510,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656434538,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656434572,/test/mtu/58d166a78865/size=500,5,0,0,,0
1747656434602,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656434636,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656434670,/test/mtu/58d166a78865/size=10000,5,0,0,,0
1747656434702,/test/mtu/58d166a78865/size=100,4,0,0,,0
1747656434734,/test/mtu/58d166a78865/size=500,6,0,0,,0
1747656434765,/test/mtu/58d166a78865/size=1000,5,0,0,,0
1747656434794,/test/mtu/58d166a78865/size=5000,4,0,0,,0
1747656434824,/test/mtu/58d166a78865/size=10000,4,0,0,,0
1747656434855,/test/mtu/58d166a78865/size=100,5,0,0,,0
1747656434884,/test/mtu/58d166a78865/size=500,4,0,0,,0
1747656434912,/test/mtu/58d166a78865/size=1000,4,0,0,,0
1747656434941,/test/mtu/58d166a78865/size=5000,5,0,0,,0
1747656434971,/test/mtu/58d166a78865/size=10000,4,0,0,,0
